timestamp,feed_name,category,title,link,published
2026-04-30_091545,ZDNet Japan,ICTトレンド,サイバーセキュリティ専門家の約半分が転職を希望--その理由とは,https://japan.zdnet.com/article/35246948/,2026-04-30T07:00:00+09:00
