timestamp,feed_name,category,title,link,published
2026-05-29_171407,ZDNet Japan,ICTトレンド,Hornetsecurity、M365向けバックアップ製品を提供--1通のメールから柔軟に復元可能,https://japan.zdnet.com/article/35248230/,2026-05-29T15:40:00+09:00
2026-05-29_171407,ZDNet Japan,ICTトレンド,フォーティネット、市場ニーズに適応したセキュリティをサプライチェーン全体へ提供,https://japan.zdnet.com/article/35248205/,2026-05-29T10:33:00+09:00
2026-05-29_171407,ZDNet Japan,ICTトレンド,欧州発のオープンソース「Euro-Office」は6月公開、米国SaaSを代替,https://japan.zdnet.com/article/35248212/,2026-05-29T10:16:00+09:00
2026-05-29_171407,ZDNet Japan,ICTトレンド,介護事業のベストライフ、「KiteRa Biz」で社内規程をDX--従業員支援制度の利用を促進,https://japan.zdnet.com/article/35248200/,2026-05-29T09:52:00+09:00
2026-05-29_171407,ZDNet Japan,ICTトレンド,Perplexity、「Bumblebee」をリリース--ソフトウェアサプライチェーンの安全対策,https://japan.zdnet.com/article/35248207/,2026-05-29T09:50:00+09:00
