timestamp,feed_name,category,title,link,published
2025-11-26_160119,ZDNet Japan,ICTトレンド,欧州サイバーレジリエンス法で求められる製造業の責任とセキュリティ対策の核心,https://japan.zdnet.com/article/35240848/,2025-11-26T11:00:00+09:00
