timestamp,feed_name,category,title,link,published
2026-01-31_090328,デジタル庁 新着・更新,政策・制度,デジタル・ガバメント推進標準ガイドラインを改定しました,https://www.digital.go.jp/news/yS0M_VaX,"Fri, 30 Jan 2026 17:23:32 +0900"
