timestamp,feed_name,category,title,link,published
2026-08-15_161855,JPCERT/CC 注意喚起・週報,セキュリティ,注意喚起: NetScaler ADCおよびNetScaler Gatewayにおけるリモートコード実行につながる脆弱性（CVE-2026-8452）に関する注意喚起 (公開),https://www.jpcert.or.jp/at/2026/at260024.html,2026-08-15T14:31+09:00
