timestamp,feed_name,category,title,link,published
2026-01-06_090205,ZDNet Japan,ICTトレンド,経産省、情報処理技術者試験を抜本的に見直し--目的はDXの推進と加速,https://japan.zdnet.com/article/35242301/,2026-01-06T07:00:00+09:00
